# x rho u p
0.275545 1 0 1
0.275555 1 0 1
0.275565 1 0 1
0.275575 1 0 1
0.275585 1 0 1
0.275595 1 0 1
0.275605 1 0 1
0.275615 1 0 1
0.275625 1 0 1
0.275635 1 0 1
0.275645 1 0 1
0.275655 1 0 1
0.275665 1 0 1
0.275675 1 0 1
0.275685 1 0 1
0.275695 1 0 1
0.275705 1 0 1
0.275715 1 0 1
0.275725 1 0 1
0.275735 1 0 1
0.275745 1 0 1
0.275755 1 0 1
0.275765 1 0 1
0.275775 1 0 1
0.275785 1 0 1
0.275795 1 0 1
0.275805 1 0 1
0.275815 1 0 1
0.275825 1 0 1
0.275835 1 0 1
0.275845 1 0 1
0.275855 1 0 1
0.275865 1 0 1
0.275875 1 0 1
0.275885 1 0 1
0.275895 1 0 1
0.275905 1 0 1
0.275915 1 0 1
0.275925 1 0 1
0.275935 1 0 1
0.275945 1 0 1
0.275955 1 0 1
0.275965 1 0 1
0.275975 1 0 1
0.275985 1 0 1
0.275995 1 0 1
0.276005 1 0 1
0.276015 1 0 1
0.276025 1 0 1
0.276035 1 0 1
0.276045 1 0 1
0.276055 1 0 1
0.276065 1 0 1
0.276075 1 0 1
0.276085 1 0 1
0.276095 1 0 1
0.276105 1 0 1
0.276115 1 0 1
0.276125 1 0 1
0.276135 1 0 1
0.276145 1 0 1
0.276155 1 0 1
0.276165 1 0 1
0.276175 1 0 1
0.276185 1 0 1
0.276195 1 0 1
0.276205 1 0 1
0.276215 1 0 1
0.276225 1 0 1
0.276235 1 0 1
0.276245 1 0 1
0.276255 1 0 1
0.276265 1 0 1
0.276275 1 0 1
0.276285 1 0 1
0.276295 1 0 1
0.276305 1 0 1
0.276315 1 0 1
0.276325 1 0 1
0.276335 1 0 1
0.276345 1 0 1
0.276355 1 0 1
0.276365 1 0 1
0.276375 1 0 1
0.276385 1 0 1
0.276395 1 0 1
0.276405 1 0 1
0.276415 1 0 1
0.276425 1 0 1
0.276435 1 0 1
0.276445 1 0 1
0.276455 1 0 1
0.276465 1 0 1
0.276475 1 0 1
0.276485 1 0 1
0.276495 1 0 1
0.276505 1 0 1
0.276515 1 0 1
0.276525 1 0 1
0.276535 1 0 1
0.276545 1 0 1
0.276555 1 0 1
0.276565 1 0 1
0.276575 1 0 1
0.276585 1 0 1
0.276595 1 0 1
0.276605 1 0 1
0.276615 1 0 1
0.276625 1 0 1
0.276635 1 0 1
0.276645 1 0 1
0.276655 1 0 1
0.276665 1 0 1
0.276675 1 0 1
0.276685 1 0 1
0.276695 1 0 1
0.276705 1 0 1
0.276715 1 0 1
0.276725 1 0 1
0.276735 1 0 1
0.276745 1 0 1
0.276755 1 0 1
0.276765 1 0 1
0.276775 1 0 1
0.276785 1 0 1
0.276795 1 0 1
0.276805 1 0 1
0.276815 1 0 1
0.276825 1 0 1
0.276835 1 0 1
0.276845 1 0 1
0.276855 1 0 1
0.276865 1 0 1
0.276875 1 0 1
0.276885 1 0 1
0.276895 1 0 1
0.276905 1 0 1
0.276915 1 0 1
0.276925 1 0 1
0.276935 1 0 1
0.276945 1 0 1
0.276955 1 0 1
0.276965 1 0 1
0.276975 1 0 1
0.276985 1 0 1
0.276995 1 0 1
0.277005 1 0 1
0.277015 1 0 1
0.277025 1 0 1
0.277035 1 0 1
0.277045 1 0 1
0.277055 1 0 1
0.277065 1 0 1
0.277075 1 0 1
0.277085 1 0 1
0.277095 1 0 1
0.277105 1 0 1
0.277115 1 0 1
0.277125 1 0 1
0.277135 1 0 1
0.277145 1 0 1
0.277155 1 0 1
0.277165 1 0 1
0.277175 1 0 1
0.277185 1 0 1
0.277195 1 0 1
0.277205 1 0 1
0.277215 1 0 1
0.277225 1 0 1
0.277235 1 0 1
0.277245 1 0 1
0.277255 1 0 1
0.277265 1 0 1
0.277275 1 0 1
0.277285 1 0 1
0.277295 1 0 1
0.277305 1 0 1
0.277315 1 0 1
0.277325 1 0 1
0.277335 1 0 1
0.277345 1 0 1
0.277355 1 0 1
0.277365 1 0 1
0.277375 1 0 1
0.277385 1 0 1
0.277395 1 0 1
0.277405 1 0 1
0.277415 1 0 1
0.277425 1 0 1
0.277435 1 0 1
0.277445 1 0 1
0.277455 1 0 1
0.277465 1 0 1
0.277475 1 0 1
0.277485 1 0 1
0.277495 1 0 1
0.277505 1 0 1
0.277515 1 0 1
0.277525 1 0 1
0.277535 1 0 1
0.277545 1 0 1
0.277555 1 0 1
0.277565 1 0 1
0.277575 1 0 1
0.277585 1 0 1
0.277595 1 0 1
0.277605 1 0 1
0.277615 1 0 1
0.277625 1 0 1
0.277635 1 0 1
0.277645 1 0 1
0.277655 1 0 1
0.277665 1 0 1
0.277675 1 0 1
0.277685 1 0 1
0.277695 1 0 1
0.277705 1 0 1
0.277715 1 0 1
0.277725 1 0 1
0.277735 1 0 1
0.277745 1 0 1
0.277755 1 0 1
0.277765 1 0 1
0.277775 1 0 1
0.277785 1 0 1
0.277795 1 0 1
0.277805 1 0 1
0.277815 1 0 1
0.277825 1 0 1
0.277835 1 0 1
0.277845 1 0 1
0.277855 1 0 1
0.277865 1 0 1
0.277875 1 0 1
0.277885 1 0 1
0.277895 1 0 1
0.277905 1 0 1
0.277915 1 0 1
0.277925 1 0 1
0.277935 1 0 1
0.277945 1 0 1
0.277955 1 0 1
0.277965 1 0 1
0.277975 1 0 1
0.277985 1 0 1
0.277995 1 0 1
0.278005 1 0 1
0.278015 1 0 1
0.278025 1 0 1
0.278035 1 0 1
0.278045 1 0 1
0.278055 1 0 1
0.278065 1 0 1
0.278075 1 0 1
0.278085 1 0 1
0.278095 1 0 1
0.278105 1 0 1
0.278115 1 0 1
0.278125 1 0 1
0.278135 1 0 1
0.278145 1 0 1
0.278155 1 0 1
0.278165 1 0 1
0.278175 1 0 1
0.278185 1 0 1
0.278195 1 0 1
0.278205 1 0 1
0.278215 1 0 1
0.278225 1 0 1
0.278235 1 0 1
0.278245 1 0 1
0.278255 1 0 1
0.278265 1 0 1
0.278275 1 0 1
0.278285 1 0 1
0.278295 1 0 1
0.278305 1 0 1
0.278315 1 0 1
0.278325 1 0 1
0.278335 1 0 1
0.278345 1 0 1
0.278355 1 0 1
0.278365 1 0 1
0.278375 1 0 1
0.278385 1 0 1
0.278395 1 0 1
0.278405 1 0 1
0.278415 1 0 1
0.278425 1 0 1
0.278435 1 0 1
0.278445 1 0 1
0.278455 1 0 1
0.278465 1 0 1
0.278475 1 0 1
0.278485 1 0 1
0.278495 1 0 1
0.278505 1 0 1
0.278515 1 0 1
0.278525 1 0 1
0.278535 1 0 1
0.278545 1 0 1
0.278555 1 0 1
0.278565 1 0 1
0.278575 1 0 1
0.278585 1 0 1
0.278595 1 0 1
0.278605 1 0 1
0.278615 1 0 1
0.278625 1 0 1
0.278635 1 0 1
0.278645 1 0 1
0.278655 1 0 1
0.278665 1 0 1
0.278675 1 0 1
0.278685 1 0 1
0.278695 1 0 1
0.278705 1 0 1
0.278715 1 0 1
0.278725 1 0 1
0.278735 1 0 1
0.278745 1 0 1
0.278755 1 0 1
0.278765 1 0 1
0.278775 1 0 1
0.278785 1 0 1
0.278795 1 0 1
0.278805 1 0 1
0.278815 1 0 1
0.278825 1 0 1
0.278835 1 0 1
0.278845 1 0 1
0.278855 1 0 1
0.278865 1 0 1
0.278875 1 0 1
0.278885 1 0 1
0.278895 1 0 1
0.278905 1 0 1
0.278915 1 0 1
0.278925 1 0 1
0.278935 1 0 1
0.278945 1 0 1
0.278955 1 0 1
0.278965 1 0 1
0.278975 1 0 1
0.278985 1 0 1
0.278995 1 0 1
0.279005 1 0 1
0.279015 1 0 1
0.279025 1 0 1
0.279035 1 0 1
0.279045 1 0 1
0.279055 1 0 1
0.279065 1 0 1
0.279075 1 0 1
0.279085 1 0 1
0.279095 1 0 1
0.279105 1 0 1
0.279115 1 0 1
0.279125 1 0 1
0.279135 1 0 1
0.279145 1 0 1
0.279155 1 0 1
0.279165 1 0 1
0.279175 1 0 1
0.279185 1 0 1
0.279195 1 0 1
0.279205 1 0 1
0.279215 1 0 1
0.279225 1 0 1
0.279235 1 0 1
0.279245 1 0 1
0.279255 1 0 1
0.279265 1 0 1
0.279275 1 0 1
0.279285 1 0 1
0.279295 1 0 1
0.279305 1 0 1
0.279315 1 0 1
0.279325 1 0 1
0.279335 1 0 1
0.279345 1 0 1
0.279355 1 0 1
0.279365 1 0 1
0.279375 1 0 1
0.279385 1 0 1
0.279395 1 0 1
0.279405 1 0 1
0.279415 1 0 1
0.279425 1 0 1
0.279435 1 0 1
0.279445 1 0 1
0.279455 1 0 1
0.279465 1 0 1
0.279475 1 0 1
0.279485 1 0 1
0.279495 1 0 1
0.279505 1 0 1
0.279515 1 0 1
0.279525 1 0 1
0.279535 1 0 1
0.279545 1 0 1
0.279555 1 0 1
0.279565 1 0 1
0.279575 1 0 1
0.279585 1 0 1
0.279595 1 0 1
0.279605 1 0 1
0.279615 1 0 1
0.279625 1 0 1
0.279635 1 0 1
0.279645 1 0 1
0.279655 1 0 1
0.279665 1 0 1
0.279675 1 0 1
0.279685 1 0 1
0.279695 1 0 1
0.279705 1 0 1
0.279715 1 0 1
0.279725 1 0 1
0.279735 1 0 1
0.279745 1 0 1
0.279755 1 0 1
0.279765 1 0 1
0.279775 1 0 1
0.279785 1 0 1
0.279795 1 0 1
0.279805 1 0 1
0.279815 1 0 1
0.279825 1 0 1
0.279835 1 0 1
0.279845 1 0 1
0.279855 1 0 1
0.279865 1 0 1
0.279875 1 0 1
0.279885 1 0 1
0.279895 1 0 1
0.279905 1 0 1
0.279915 1 0 1
0.279925 1 0 1
0.279935 1 0 1
0.279945 1 0 1
0.279955 1 0 1
0.279965 1 0 1
0.279975 1 0 1
0.279985 1 0 1
0.279995 1 0 1
0.280005 1 0 1
0.280015 1 0 1
0.280025 1 0 1
0.280035 1 0 1
0.280045 1 0 1
0.280055 1 0 1
0.280065 1 0 1
0.280075 1 0 1
0.280085 1 0 1
0.280095 1 0 1
0.280105 1 0 1
0.280115 1 0 1
0.280125 1 0 1
0.280135 1 0 1
0.280145 1 0 1
0.280155 1 0 1
0.280165 1 0 1
0.280175 1 0 1
0.280185 1 0 1
0.280195 1 0 1
0.280205 1 0 1
0.280215 1 0 1
0.280225 1 0 1
0.280235 1 0 1
0.280245 1 0 1
0.280255 1 0 1
0.280265 1 0 1
0.280275 1 0 1
0.280285 1 0 1
0.280295 1 0 1
0.280305 1 0 1
0.280315 1 0 1
0.280325 1 0 1
0.280335 1 0 1
0.280345 1 0 1
0.280355 1 0 1
0.280365 1 0 1
0.280375 1 0 1
0.280385 1 0 1
0.280395 1 0 1
0.280405 1 0 1
0.280415 1 0 1
0.280425 1 0 1
0.280435 1 0 1
0.280445 1 0 1
0.280455 1 0 1
0.280465 1 0 1
0.280475 1 0 1
0.280485 1 0 1
0.280495 1 0 1
0.280505 1 0 1
0.280515 1 0 1
0.280525 1 0 1
0.280535 1 0 1
0.280545 1 0 1
0.280555 1 0 1
0.280565 1 0 1
0.280575 1 0 1
0.280585 1 0 1
0.280595 1 0 1
0.280605 1 0 1
0.280615 1 0 1
0.280625 1 0 1
0.280635 1 0 1
0.280645 1 0 1
0.280655 1 0 1
0.280665 1 0 1
0.280675 1 0 1
0.280685 1 0 1
0.280695 1 0 1
0.280705 1 0 1
0.280715 1 0 1
0.280725 1 0 1
0.280735 1 0 1
0.280745 1 0 1
0.280755 1 0 1
0.280765 1 0 1
0.280775 1 0 1
0.280785 1 0 1
0.280795 1 0 1
0.280805 1 0 1
0.280815 1 0 1
0.280825 1 0 1
0.280835 1 0 1
0.280845 1 0 1
0.280855 1 0 1
0.280865 1 0 1
0.280875 1 0 1
0.280885 1 0 1
0.280895 1 0 1
0.280905 1 0 1
0.280915 1 0 1
0.280925 1 0 1
0.280935 1 0 1
0.280945 1 0 1
0.280955 1 0 1
0.280965 1 0 1
0.280975 1 0 1
0.280985 1 0 1
0.280995 1 0 1
0.281005 1 0 1
0.281015 1 0 1
0.281025 1 0 1
0.281035 1 0 1
0.281045 1 0 1
0.281055 1 0 1
0.281065 1 0 1
0.281075 1 0 1
0.281085 1 0 1
0.281095 1 0 1
0.281105 1 0 1
0.281115 1 0 1
0.281125 1 0 1
0.281135 1 0 1
0.281145 1 0 1
0.281155 1 0 1
0.281165 1 0 1
0.281175 1 0 1
0.281185 1 0 1
0.281195 1 0 1
0.281205 1 0 1
0.281215 1 0 1
0.281225 1 0 1
0.281235 1 0 1
0.281245 1 0 1
0.281255 1 0 1
0.281265 1 0 1
0.281275 1 0 1
0.281285 1 0 1
0.281295 1 0 1
0.281305 1 0 1
0.281315 1 0 1
0.281325 1 0 1
0.281335 1 0 1
0.281345 1 0 1
0.281355 1 0 1
0.281365 1 0 1
0.281375 1 0 1
0.281385 1 0 1
0.281395 1 0 1
0.281405 1 0 1
0.281415 1 0 1
0.281425 1 0 1
0.281435 1 0 1
0.281445 1 0 1
0.281455 1 0 1
0.281465 1 0 1
0.281475 1 0 1
0.281485 1 0 1
0.281495 1 0 1
0.281505 1 0 1
0.281515 1 0 1
0.281525 1 0 1
0.281535 1 0 1
0.281545 1 0 1
0.281555 1 0 1
0.281565 1 0 1
0.281575 1 0 1
0.281585 1 0 1
0.281595 1 0 1
0.281605 1 0 1
0.281615 1 0 1
0.281625 1 0 1
0.281635 1 0 1
0.281645 1 0 1
0.281655 1 0 1
0.281665 1 0 1
0.281675 1 0 1
0.281685 1 0 1
0.281695 1 0 1
0.281705 1 0 1
0.281715 1 0 1
0.281725 1 0 1
0.281735 1 0 1
0.281745 1 0 1
0.281755 1 0 1
0.281765 1 0 1
0.281775 1 0 1
0.281785 1 0 1
0.281795 1 0 1
0.281805 1 0 1
0.281815 1 0 1
0.281825 1 0 1
0.281835 1 0 1
0.281845 1 0 1
0.281855 1 0 1
0.281865 1 0 1
0.281875 1 0 1
0.281885 1 0 1
0.281895 1 0 1
0.281905 1 0 1
0.281915 1 0 1
0.281925 1 0 1
0.281935 1 0 1
0.281945 1 0 1
0.281955 1 0 1
0.281965 1 0 1
0.281975 1 0 1
0.281985 1 0 1
0.281995 1 0 1
0.282005 1 0 1
0.282015 1 0 1
0.282025 1 0 1
0.282035 1 0 1
0.282045 1 0 1
0.282055 1 0 1
0.282065 1 0 1
0.282075 1 0 1
0.282085 1 0 1
0.282095 1 0 1
0.282105 1 0 1
0.282115 1 0 1
0.282125 1 0 1
0.282135 1 0 1
0.282145 1 0 1
0.282155 1 0 1
0.282165 1 0 1
0.282175 1 0 1
0.282185 1 0 1
0.282195 1 0 1
0.282205 1 0 1
0.282215 1 0 1
0.282225 1 0 1
0.282235 1 0 1
0.282245 1 0 1
0.282255 1 0 1
0.282265 1 0 1
0.282275 1 0 1
0.282285 1 0 1
0.282295 1 0 1
0.282305 1 0 1
0.282315 1 0 1
0.282325 1 0 1
0.282335 1 0 1
0.282345 1 0 1
0.282355 1 0 1
0.282365 1 0 1
0.282375 1 0 1
0.282385 1 0 1
0.282395 1 0 1
0.282405 1 0 1
0.282415 1 0 1
0.282425 1 0 1
0.282435 1 0 1
0.282445 1 0 1
0.282455 1 0 1
0.282465 1 0 1
0.282475 1 0 1
0.282485 1 0 1
0.282495 1 0 1
0.282505 1 0 1
0.282515 1 0 1
0.282525 1 0 1
0.282535 1 0 1
0.282545 1 0 1
0.282555 1 0 1
0.282565 1 0 1
0.282575 1 0 1
0.282585 1 0 1
0.282595 1 0 1
0.282605 1 0 1
0.282615 1 0 1
0.282625 1 0 1
0.282635 1 0 1
0.282645 1 0 1
0.282655 1 0 1
0.282665 1 0 1
0.282675 1 0 1
0.282685 1 0 1
0.282695 1 0 1
0.282705 1 0 1
0.282715 1 0 1
0.282725 1 0 1
0.282735 1 0 1
0.282745 1 0 1
0.282755 1 0 1
0.282765 1 0 1
0.282775 1 0 1
0.282785 1 0 1
0.282795 1 0 1
0.282805 1 0 1
0.282815 1 0 1
0.282825 1 0 1
0.282835 1 0 1
0.282845 1 0 1
0.282855 1 0 1
0.282865 1 0 1
0.282875 1 0 1
0.282885 1 0 1
0.282895 1 0 1
0.282905 1 0 1
0.282915 1 0 1
0.282925 1 0 1
0.282935 1 0 1
0.282945 1 0 1
0.282955 1 0 1
0.282965 1 0 1
0.282975 1 0 1
0.282985 1 0 1
0.282995 1 0 1
0.283005 1 0 1
0.283015 1 0 1
0.283025 1 0 1
0.283035 1 0 1
0.283045 1 0 1
0.283055 1 0 1
0.283065 1 0 1
0.283075 1 0 1
0.283085 1 0 1
0.283095 1 0 1
0.283105 1 0 1
0.283115 1 0 1
0.283125 1 0 1
0.283135 1 0 1
0.283145 1 0 1
0.283155 1 0 1
0.283165 1 0 1
0.283175 1 0 1
0.283185 1 0 1
0.283195 1 0 1
0.283205 1 0 1
0.283215 1 0 1
0.283225 1 0 1
0.283235 1 0 1
0.283245 1 0 1
0.283255 1 0 1
0.283265 1 0 1
0.283275 1 0 1
0.283285 1 0 1
0.283295 1 0 1
0.283305 1 0 1
0.283315 1 0 1
0.283325 1 0 1
0.283335 1 0 1
0.283345 1 0 1
0.283355 1 0 1
0.283365 1 0 1
0.283375 1 0 1
0.283385 1 0 1
0.283395 1 0 1
0.283405 1 0 1
0.283415 1 0 1
0.283425 1 0 1
0.283435 1 0 1
0.283445 1 0 1
0.283455 1 0 1
0.283465 1 0 1
0.283475 1 0 1
0.283485 1 0 1
0.283495 1 0 1
0.283505 1 0 1
0.283515 1 0 1
0.283525 1 0 1
0.283535 1 0 1
0.283545 1 0 1
0.283555 1 0 1
0.283565 1 0 1
0.283575 1 0 1
0.283585 1 0 1
0.283595 1 0 1
0.283605 1 0 1
0.283615 1 0 1
0.283625 1 0 1
0.283635 1 0 1
0.283645 1 0 1
0.283655 1 0 1
0.283665 1 0 1
0.283675 1 0 1
0.283685 1 0 1
0.283695 1 0 1
0.283705 1 0 1
0.283715 1 0 1
0.283725 1 0 1
0.283735 1 0 1
0.283745 1 0 1
0.283755 1 0 1
0.283765 1 0 1
0.283775 1 0 1
0.283785 1 0 1
0.283795 1 0 1
0.283805 1 0 1
0.283815 1 0 1
0.283825 1 0 1
0.283835 1 0 1
0.283845 1 0 1
0.283855 1 0 1
0.283865 1 0 1
0.283875 1 0 1
0.283885 1 0 1
0.283895 1 0 1
0.283905 1 0 1
0.283915 1 0 1
0.283925 1 0 1
0.283935 1 0 1
0.283945 1 0 1
0.283955 1 0 1
0.283965 1 0 1
0.283975 1 0 1
0.283985 1 0 1
0.283995 1 0 1
0.284005 1 0 1
0.284015 1 0 1
0.284025 1 0 1
0.284035 1 0 1
0.284045 1 0 1
0.284055 1 0 1
0.284065 1 0 1
0.284075 1 0 1
0.284085 1 0 1
0.284095 1 0 1
0.284105 1 0 1
0.284115 1 0 1
0.284125 1 0 1
0.284135 1 0 1
0.284145 1 0 1
0.284155 1 0 1
0.284165 1 0 1
0.284175 1 0 1
0.284185 1 0 1
0.284195 1 0 1
0.284205 1 0 1
0.284215 1 0 1
0.284225 1 0 1
0.284235 1 0 1
0.284245 1 0 1
0.284255 1 0 1
0.284265 1 0 1
0.284275 1 0 1
0.284285 1 0 1
0.284295 1 0 1
0.284305 1 0 1
0.284315 1 0 1
0.284325 1 0 1
0.284335 1 0 1
0.284345 1 0 1
0.284355 1 0 1
0.284365 1 0 1
0.284375 1 0 1
0.284385 1 0 1
0.284395 1 0 1
0.284405 1 0 1
0.284415 1 0 1
0.284425 1 0 1
0.284435 1 0 1
0.284445 1 0 1
0.284455 1 0 1
0.284465 1 0 1
0.284475 1 0 1
0.284485 1 0 1
0.284495 1 0 1
0.284505 1 0 1
0.284515 1 0 1
0.284525 1 0 1
0.284535 1 0 1
0.284545 1 0 1
0.284555 1 0 1
0.284565 1 0 1
0.284575 1 0 1
0.284585 1 0 1
0.284595 1 0 1
0.284605 1 0 1
0.284615 1 0 1
0.284625 1 0 1
0.284635 1 0 1
0.284645 1 0 1
0.284655 1 0 1
0.284665 1 0 1
0.284675 1 0 1
0.284685 1 0 1
0.284695 1 0 1
0.284705 1 0 1
0.284715 1 0 1
0.284725 1 0 1
0.284735 1 0 1
0.284745 1 0 1
0.284755 1 0 1
0.284765 1 0 1
0.284775 1 0 1
0.284785 1 0 1
0.284795 1 0 1
0.284805 1 0 1
0.284815 1 0 1
0.284825 1 0 1
0.284835 1 0 1
0.284845 1 0 1
0.284855 1 0 1
0.284865 1 0 1
0.284875 1 0 1
0.284885 1 0 1
0.284895 1 0 1
0.284905 1 0 1
0.284915 1 0 1
0.284925 1 0 1
0.284935 1 0 1
0.284945 1 0 1
0.284955 1 0 1
0.284965 1 0 1
0.284975 1 0 1
0.284985 1 0 1
0.284995 1 0 1
0.285005 1 0 1
0.285015 1 0 1
0.285025 1 0 1
0.285035 1 0 1
0.285045 1 0 1
0.285055 1 0 1
0.285065 1 0 1
0.285075 1 0 1
0.285085 1 0 1
0.285095 1 0 1
0.285105 1 0 1
0.285115 1 0 1
0.285125 1 0 1
0.285135 1 0 1
0.285145 1 0 1
0.285155 1 0 1
0.285165 1 0 1
0.285175 1 0 1
0.285185 1 0 1
0.285195 1 0 1
0.285205 1 0 1
0.285215 1 0 1
0.285225 1 0 1
0.285235 1 0 1
0.285245 1 0 1
0.285255 1 0 1
0.285265 1 0 1
0.285275 1 0 1
0.285285 1 0 1
0.285295 1 0 1
0.285305 1 0 1
0.285315 1 0 1
0.285325 1 0 1
0.285335 1 0 1
0.285345 1 0 1
0.285355 1 0 1
0.285365 1 0 1
0.285375 1 0 1
0.285385 1 0 1
0.285395 1 0 1
0.285405 1 0 1
0.285415 1 0 1
0.285425 1 0 1
0.285435 1 0 1
0.285445 1 0 1
0.285455 1 0 1
0.285465 1 0 1
0.285475 1 0 1
0.285485 1 0 1
0.285495 1 0 1
0.285505 1 0 1
0.285515 1 0 1
0.285525 1 0 1
0.285535 1 0 1
0.285545 1 0 1
0.285555 1 0 1
0.285565 1 0 1
0.285575 1 0 1
0.285585 1 0 1
0.285595 1 0 1
0.285605 1 0 1
0.285615 1 0 1
0.285625 1 0 1
0.285635 1 0 1
0.285645 1 0 1
0.285655 1 0 1
0.285665 1 0 1
0.285675 1 0 1
0.285685 1 0 1
0.285695 1 0 1
0.285705 1 0 1
0.285715 1 0 1
0.285725 1 0 1
0.285735 1 0 1
0.285745 1 0 1
0.285755 1 0 1
0.285765 1 0 1
0.285775 1 0 1
0.285785 1 0 1
0.285795 1 0 1
0.285805 1 0 1
0.285815 1 0 1
0.285825 1 0 1
0.285835 1 0 1
0.285845 1 0 1
0.285855 1 0 1
0.285865 1 0 1
0.285875 1 0 1
0.285885 1 0 1
0.285895 1 0 1
0.285905 1 0 1
0.285915 1 0 1
0.285925 1 0 1
0.285935 1 0 1
0.285945 1 0 1
0.285955 1 0 1
0.285965 1 0 1
0.285975 1 0 1
0.285985 1 0 1
0.285995 1 0 1
0.286005 1 0 1
0.286015 1 0 1
0.286025 1 0 1
0.286035 1 0 1
0.286045 1 0 1
0.286055 1 0 1
0.286065 1 0 1
0.286075 1 0 1
0.286085 1 0 1
0.286095 1 0 1
0.286105 1 0 1
0.286115 1 0 1
0.286125 1 0 1
0.286135 1 0 1
0.286145 1 0 1
0.286155 1 0 1
0.286165 1 0 1
0.286175 1 0 1
0.286185 1 0 1
0.286195 1 0 1
0.286205 1 0 1
0.286215 1 0 1
0.286225 1 0 1
0.286235 1 0 1
0.286245 1 0 1
0.286255 1 0 1
0.286265 1 0 1
0.286275 1 0 1
0.286285 1 0 1
0.286295 1 0 1
0.286305 1 0 1
0.286315 1 0 1
0.286325 1 0 1
0.286335 1 0 1
0.286345 1 0 1
0.286355 1 0 1
0.286365 1 0 1
0.286375 1 0 1
0.286385 1 0 1
0.286395 1 0 1
0.286405 1 0 1
0.286415 1 0 1
0.286425 1 0 1
0.286435 1 0 1
0.286445 1 0 1
0.286455 1 0 1
0.286465 1 0 1
0.286475 1 0 1
0.286485 1 0 1
0.286495 1 0 1
0.286505 1 0 1
0.286515 1 0 1
0.286525 1 0 1
0.286535 1 0 1
0.286545 1 0 1
0.286555 1 0 1
0.286565 1 0 1
0.286575 1 0 1
0.286585 1 0 1
0.286595 1 0 1
0.286605 1 0 1
0.286615 1 0 1
0.286625 1 0 1
0.286635 1 0 1
0.286645 1 0 1
0.286655 1 0 1
0.286665 1 0 1
0.286675 1 0 1
0.286685 1 0 1
0.286695 1 0 1
0.286705 1 0 1
0.286715 1 0 1
0.286725 1 0 1
0.286735 1 0 1
0.286745 1 0 1
0.286755 1 0 1
0.286765 1 0 1
0.286775 1 0 1
0.286785 1 0 1
0.286795 1 0 1
0.286805 1 0 1
0.286815 1 0 1
0.286825 1 0 1
0.286835 1 0 1
0.286845 1 0 1
0.286855 1 0 1
0.286865 1 0 1
0.286875 1 0 1
0.286885 1 0 1
0.286895 1 0 1
0.286905 1 0 1
0.286915 1 0 1
0.286925 1 0 1
0.286935 1 0 1
0.286945 1 0 1
0.286955 1 0 1
0.286965 1 0 1
0.286975 1 0 1
0.286985 1 0 1
0.286995 1 0 1
0.287005 1 0 1
0.287015 1 0 1
0.287025 1 0 1
0.287035 1 0 1
0.287045 1 0 1
0.287055 1 0 1
0.287065 1 0 1
0.287075 1 0 1
0.287085 1 0 1
0.287095 1 0 1
0.287105 1 0 1
0.287115 1 0 1
0.287125 1 0 1
0.287135 1 0 1
0.287145 1 0 1
0.287155 1 0 1
0.287165 1 0 1
0.287175 1 0 1
0.287185 1 0 1
0.287195 1 0 1
0.287205 1 0 1
0.287215 1 0 1
0.287225 1 0 1
0.287235 1 0 1
0.287245 1 0 1
0.287255 1 0 1
0.287265 1 0 1
0.287275 1 0 1
0.287285 1 0 1
0.287295 1 0 1
0.287305 1 0 1
0.287315 1 0 1
0.287325 1 0 1
0.287335 1 0 1
0.287345 1 0 1
0.287355 1 0 1
0.287365 1 0 1
0.287375 1 0 1
0.287385 1 0 1
0.287395 1 0 1
0.287405 1 0 1
0.287415 1 0 1
0.287425 1 0 1
0.287435 1 0 1
0.287445 1 0 1
0.287455 1 0 1
0.287465 1 0 1
0.287475 1 0 1
0.287485 1 0 1
0.287495 1 0 1
0.287505 1 0 1
0.287515 1 0 1
0.287525 1 0 1
0.287535 1 0 1
0.287545 1 0 1
0.287555 1 0 1
0.287565 1 0 1
0.287575 1 0 1
0.287585 1 0 1
0.287595 1 0 1
0.287605 1 0 1
0.287615 1 0 1
0.287625 1 0 1
0.287635 1 0 1
0.287645 1 0 1
0.287655 1 0 1
0.287665 1 0 1
0.287675 1 0 1
0.287685 1 0 1
0.287695 1 0 1
0.287705 1 0 1
0.287715 1 0 1
0.287725 1 0 1
0.287735 1 0 1
0.287745 1 0 1
0.287755 1 0 1
0.287765 1 0 1
0.287775 1 0 1
0.287785 1 0 1
0.287795 1 0 1
0.287805 1 0 1
0.287815 1 0 1
0.287825 1 0 1
0.287835 1 0 1
0.287845 1 0 1
0.287855 1 0 1
0.287865 1 0 1
0.287875 1 0 1
0.287885 1 0 1
0.287895 1 0 1
0.287905 1 0 1
0.287915 1 0 1
0.287925 1 0 1
0.287935 1 0 1
0.287945 1 0 1
0.287955 1 0 1
0.287965 1 0 1
0.287975 1 0 1
0.287985 1 0 1
0.287995 1 0 1
0.288005 1 0 1
0.288015 1 0 1
0.288025 1 0 1
0.288035 1 0 1
0.288045 1 0 1
0.288055 1 0 1
0.288065 1 0 1
0.288075 1 0 1
0.288085 1 0 1
0.288095 1 0 1
0.288105 1 0 1
0.288115 1 0 1
0.288125 1 0 1
0.288135 1 0 1
0.288145 1 0 1
0.288155 1 0 1
0.288165 1 0 1
0.288175 1 0 1
0.288185 1 0 1
0.288195 1 0 1
0.288205 1 0 1
0.288215 1 0 1
0.288225 1 0 1
0.288235 1 0 1
0.288245 1 0 1
0.288255 1 0 1
