# x rho u p
0.782945 0.265574 0.927454 0.30313
0.782955 0.265574 0.927454 0.30313
0.782965 0.265574 0.927454 0.30313
0.782975 0.265574 0.927454 0.30313
0.782985 0.265574 0.927454 0.30313
0.782995 0.265574 0.927454 0.30313
0.783005 0.265574 0.927454 0.30313
0.783015 0.265574 0.927454 0.30313
0.783025 0.265574 0.927454 0.30313
0.783035 0.265574 0.927454 0.30313
0.783045 0.265574 0.927454 0.30313
0.783055 0.265574 0.927454 0.30313
0.783065 0.265574 0.927454 0.30313
0.783075 0.265574 0.927454 0.30313
0.783085 0.265574 0.927454 0.30313
0.783095 0.265574 0.927454 0.30313
0.783105 0.265574 0.927454 0.30313
0.783115 0.265574 0.927454 0.30313
0.783125 0.265574 0.927454 0.30313
0.783135 0.265574 0.927454 0.30313
0.783145 0.265574 0.927454 0.30313
0.783155 0.265574 0.927454 0.30313
0.783165 0.265574 0.927454 0.30313
0.783175 0.265574 0.927454 0.30313
0.783185 0.265574 0.927454 0.30313
0.783195 0.265574 0.927454 0.30313
0.783205 0.265574 0.927454 0.30313
0.783215 0.265574 0.927454 0.30313
0.783225 0.265574 0.927454 0.30313
0.783235 0.265574 0.927454 0.30313
0.783245 0.265574 0.927454 0.30313
0.783255 0.265574 0.927454 0.30313
0.783265 0.265574 0.927454 0.30313
0.783275 0.265574 0.927454 0.30313
0.783285 0.265574 0.927454 0.30313
0.783295 0.265574 0.927454 0.30313
0.783305 0.265574 0.927454 0.30313
0.783315 0.265574 0.927454 0.30313
0.783325 0.265574 0.927454 0.30313
0.783335 0.265574 0.927454 0.30313
0.783345 0.265574 0.927454 0.30313
0.783355 0.265574 0.927454 0.30313
0.783365 0.265574 0.927454 0.30313
0.783375 0.265574 0.927454 0.30313
0.783385 0.265574 0.927454 0.30313
0.783395 0.265574 0.927454 0.30313
0.783405 0.265574 0.927454 0.30313
0.783415 0.265574 0.927454 0.30313
0.783425 0.265574 0.927454 0.30313
0.783435 0.265574 0.927454 0.30313
0.783445 0.265574 0.927454 0.30313
0.783455 0.265574 0.927454 0.30313
0.783465 0.265574 0.927454 0.30313
0.783475 0.265574 0.927454 0.30313
0.783485 0.265574 0.927454 0.30313
0.783495 0.265574 0.927454 0.30313
0.783505 0.265574 0.927454 0.30313
0.783515 0.265574 0.927454 0.30313
0.783525 0.265574 0.927454 0.30313
0.783535 0.265574 0.927454 0.30313
0.783545 0.265574 0.927454 0.30313
0.783555 0.265574 0.927454 0.30313
0.783565 0.265574 0.927454 0.30313
0.783575 0.265574 0.927454 0.30313
0.783585 0.265574 0.927454 0.30313
0.783595 0.265574 0.927454 0.30313
0.783605 0.265574 0.927454 0.30313
0.783615 0.265574 0.927454 0.30313
0.783625 0.265574 0.927454 0.30313
0.783635 0.265574 0.927454 0.30313
0.783645 0.265574 0.927454 0.30313
0.783655 0.265574 0.927454 0.30313
0.783665 0.265574 0.927454 0.30313
0.783675 0.265574 0.927454 0.30313
0.783685 0.265574 0.927454 0.30313
0.783695 0.265574 0.927454 0.30313
0.783705 0.265574 0.927454 0.30313
0.783715 0.265574 0.927454 0.30313
0.783725 0.265574 0.927454 0.30313
0.783735 0.265574 0.927454 0.30313
0.783745 0.265574 0.927454 0.30313
0.783755 0.265574 0.927454 0.30313
0.783765 0.265574 0.927454 0.30313
0.783775 0.265574 0.927454 0.30313
0.783785 0.265574 0.927454 0.30313
0.783795 0.265574 0.927454 0.30313
0.783805 0.265574 0.927454 0.30313
0.783815 0.265574 0.927454 0.30313
0.783825 0.265574 0.927454 0.30313
0.783835 0.265574 0.927454 0.30313
0.783845 0.265574 0.927454 0.30313
0.783855 0.265574 0.927454 0.30313
0.783865 0.265574 0.927454 0.30313
0.783875 0.265574 0.927454 0.30313
0.783885 0.265574 0.927454 0.30313
0.783895 0.265574 0.927454 0.30313
0.783905 0.265574 0.927454 0.30313
0.783915 0.265574 0.927454 0.30313
0.783925 0.265574 0.927454 0.30313
0.783935 0.265574 0.927454 0.30313
0.783945 0.265574 0.927454 0.30313
0.783955 0.265574 0.927454 0.30313
0.783965 0.265574 0.927454 0.30313
0.783975 0.265574 0.927454 0.30313
0.783985 0.265574 0.927454 0.30313
0.783995 0.265574 0.927454 0.30313
0.784005 0.265574 0.927454 0.30313
0.784015 0.265574 0.927454 0.30313
0.784025 0.265574 0.927454 0.30313
0.784035 0.265574 0.927454 0.30313
0.784045 0.265574 0.927454 0.30313
0.784055 0.265574 0.927454 0.30313
0.784065 0.265574 0.927454 0.30313
0.784075 0.265574 0.927454 0.30313
0.784085 0.265574 0.927454 0.30313
0.784095 0.265574 0.927454 0.30313
0.784105 0.265574 0.927454 0.30313
0.784115 0.265574 0.927454 0.30313
0.784125 0.265574 0.927454 0.30313
0.784135 0.265574 0.927454 0.30313
0.784145 0.265574 0.927454 0.30313
0.784155 0.265574 0.927454 0.30313
0.784165 0.265574 0.927454 0.30313
0.784175 0.265574 0.927454 0.30313
0.784185 0.265574 0.927454 0.30313
0.784195 0.265574 0.927454 0.30313
0.784205 0.265574 0.927454 0.30313
0.784215 0.265574 0.927454 0.30313
0.784225 0.265574 0.927454 0.30313
0.784235 0.265574 0.927454 0.30313
0.784245 0.265574 0.927454 0.30313
0.784255 0.265574 0.927454 0.30313
0.784265 0.265574 0.927454 0.30313
0.784275 0.265574 0.927454 0.30313
0.784285 0.265574 0.927454 0.30313
0.784295 0.265574 0.927454 0.30313
0.784305 0.265574 0.927454 0.30313
0.784315 0.265574 0.927454 0.30313
0.784325 0.265574 0.927454 0.30313
0.784335 0.265574 0.927454 0.30313
0.784345 0.265574 0.927454 0.30313
0.784355 0.265574 0.927454 0.30313
0.784365 0.265574 0.927454 0.30313
0.784375 0.265574 0.927454 0.30313
0.784385 0.265574 0.927454 0.30313
0.784395 0.265574 0.927454 0.30313
0.784405 0.265574 0.927454 0.30313
0.784415 0.265574 0.927454 0.30313
0.784425 0.265574 0.927454 0.30313
0.784435 0.265574 0.927454 0.30313
0.784445 0.265574 0.927454 0.30313
0.784455 0.265574 0.927454 0.30313
0.784465 0.265574 0.927454 0.30313
0.784475 0.265574 0.927454 0.30313
0.784485 0.265574 0.927454 0.30313
0.784495 0.265574 0.927454 0.30313
0.784505 0.265574 0.927454 0.30313
0.784515 0.265574 0.927454 0.30313
0.784525 0.265574 0.927454 0.30313
0.784535 0.265574 0.927454 0.30313
0.784545 0.265574 0.927454 0.30313
0.784555 0.265574 0.927454 0.30313
0.784565 0.265574 0.927454 0.30313
0.784575 0.265574 0.927454 0.30313
0.784585 0.265574 0.927454 0.30313
0.784595 0.265574 0.927454 0.30313
0.784605 0.265574 0.927454 0.30313
0.784615 0.265574 0.927454 0.30313
0.784625 0.265574 0.927454 0.30313
0.784635 0.265574 0.927454 0.30313
0.784645 0.265574 0.927454 0.30313
0.784655 0.265574 0.927454 0.30313
0.784665 0.265574 0.927454 0.30313
0.784675 0.265574 0.927454 0.30313
0.784685 0.265574 0.927454 0.30313
0.784695 0.265574 0.927454 0.30313
0.784705 0.265574 0.927454 0.30313
0.784715 0.265574 0.927454 0.30313
0.784725 0.265574 0.927454 0.30313
0.784735 0.265574 0.927454 0.30313
0.784745 0.265574 0.927454 0.30313
0.784755 0.265574 0.927454 0.30313
0.784765 0.265574 0.927454 0.30313
0.784775 0.265574 0.927454 0.30313
0.784785 0.265574 0.927454 0.30313
0.784795 0.265574 0.927454 0.30313
0.784805 0.265574 0.927454 0.30313
0.784815 0.265574 0.927454 0.30313
0.784825 0.265574 0.927454 0.30313
0.784835 0.265574 0.927454 0.30313
0.784845 0.265574 0.927454 0.30313
0.784855 0.265574 0.927454 0.30313
0.784865 0.265574 0.927454 0.30313
0.784875 0.265574 0.927454 0.30313
0.784885 0.265574 0.927454 0.30313
0.784895 0.265574 0.927454 0.30313
0.784905 0.265574 0.927454 0.30313
0.784915 0.265574 0.927454 0.30313
0.784925 0.265574 0.927454 0.30313
0.784935 0.265574 0.927454 0.30313
0.784945 0.265574 0.927454 0.30313
0.784955 0.265574 0.927454 0.30313
0.784965 0.265574 0.927454 0.30313
0.784975 0.265574 0.927454 0.30313
0.784985 0.265574 0.927454 0.30313
0.784995 0.265574 0.927454 0.30313
0.785005 0.265574 0.927454 0.30313
0.785015 0.265574 0.927454 0.30313
0.785025 0.265574 0.927454 0.30313
0.785035 0.265574 0.927454 0.30313
0.785045 0.265574 0.927454 0.30313
0.785055 0.265574 0.927454 0.30313
0.785065 0.265574 0.927454 0.30313
0.785075 0.265574 0.927454 0.30313
0.785085 0.265574 0.927454 0.30313
0.785095 0.265574 0.927454 0.30313
0.785105 0.265574 0.927454 0.30313
0.785115 0.265574 0.927454 0.30313
0.785125 0.265574 0.927454 0.30313
0.785135 0.265574 0.927454 0.30313
0.785145 0.265574 0.927454 0.30313
0.785155 0.265574 0.927454 0.30313
0.785165 0.265574 0.927454 0.30313
0.785175 0.265574 0.927454 0.30313
0.785185 0.265574 0.927454 0.30313
0.785195 0.265574 0.927454 0.30313
0.785205 0.265574 0.927454 0.30313
0.785215 0.265574 0.927454 0.30313
0.785225 0.265574 0.927454 0.30313
0.785235 0.265574 0.927454 0.30313
0.785245 0.265574 0.927454 0.30313
0.785255 0.265574 0.927454 0.30313
0.785265 0.265574 0.927454 0.30313
0.785275 0.265574 0.927454 0.30313
0.785285 0.265574 0.927454 0.30313
0.785295 0.265574 0.927454 0.30313
0.785305 0.265574 0.927454 0.30313
0.785315 0.265574 0.927454 0.30313
0.785325 0.265574 0.927454 0.30313
0.785335 0.265574 0.927454 0.30313
0.785345 0.265574 0.927454 0.30313
0.785355 0.265574 0.927454 0.30313
0.785365 0.265574 0.927454 0.30313
0.785375 0.265574 0.927454 0.30313
0.785385 0.265574 0.927454 0.30313
0.785395 0.265574 0.927454 0.30313
0.785405 0.265574 0.927454 0.30313
0.785415 0.265574 0.927454 0.30313
0.785425 0.265574 0.927454 0.30313
0.785435 0.265574 0.927454 0.30313
0.785445 0.265574 0.927454 0.30313
0.785455 0.265574 0.927454 0.30313
0.785465 0.265574 0.927454 0.30313
0.785475 0.265574 0.927454 0.30313
0.785485 0.265574 0.927454 0.30313
0.785495 0.265574 0.927454 0.30313
0.785505 0.265574 0.927454 0.30313
0.785515 0.265574 0.927454 0.30313
0.785525 0.265574 0.927454 0.30313
0.785535 0.265574 0.927454 0.30313
0.785545 0.265574 0.927454 0.30313
0.785555 0.265574 0.927454 0.30313
0.785565 0.265574 0.927454 0.30313
0.785575 0.265574 0.927454 0.30313
0.785585 0.265574 0.927454 0.30313
0.785595 0.265574 0.927454 0.30313
0.785605 0.265574 0.927454 0.30313
0.785615 0.265574 0.927454 0.30313
0.785625 0.265574 0.927454 0.30313
0.785635 0.265574 0.927454 0.30313
0.785645 0.265574 0.927454 0.30313
0.785655 0.265574 0.927454 0.30313
0.785665 0.265574 0.927454 0.30313
0.785675 0.265574 0.927454 0.30313
0.785685 0.265574 0.927454 0.30313
0.785695 0.265574 0.927454 0.30313
0.785705 0.265574 0.927454 0.30313
0.785715 0.265574 0.927454 0.30313
0.785725 0.265574 0.927454 0.30313
0.785735 0.265574 0.927454 0.30313
0.785745 0.265574 0.927454 0.30313
0.785755 0.265574 0.927454 0.30313
0.785765 0.265574 0.927454 0.30313
0.785775 0.265574 0.927454 0.30313
0.785785 0.265574 0.927454 0.30313
0.785795 0.265574 0.927454 0.30313
0.785805 0.265574 0.927454 0.30313
0.785815 0.265574 0.927454 0.30313
0.785825 0.265574 0.927454 0.30313
0.785835 0.265574 0.927454 0.30313
0.785845 0.265574 0.927454 0.30313
0.785855 0.265574 0.927454 0.30313
0.785865 0.265574 0.927454 0.30313
0.785875 0.265574 0.927454 0.30313
0.785885 0.265574 0.927454 0.30313
0.785895 0.265574 0.927454 0.30313
0.785905 0.265574 0.927454 0.30313
0.785915 0.265574 0.927454 0.30313
0.785925 0.265574 0.927454 0.30313
0.785935 0.265574 0.927454 0.30313
0.785945 0.265574 0.927454 0.30313
0.785955 0.265574 0.927454 0.30313
0.785965 0.265574 0.927454 0.30313
0.785975 0.265574 0.927454 0.30313
0.785985 0.265574 0.927454 0.30313
0.785995 0.265574 0.927454 0.30313
0.786005 0.265574 0.927454 0.30313
0.786015 0.265574 0.927454 0.30313
0.786025 0.265574 0.927454 0.30313
0.786035 0.265574 0.927454 0.30313
0.786045 0.265574 0.927454 0.30313
0.786055 0.265574 0.927454 0.30313
0.786065 0.265574 0.927454 0.30313
0.786075 0.265574 0.927454 0.30313
0.786085 0.265574 0.927454 0.30313
0.786095 0.265574 0.927454 0.30313
0.786105 0.265574 0.927454 0.30313
0.786115 0.265574 0.927454 0.30313
0.786125 0.265574 0.927454 0.30313
0.786135 0.265574 0.927454 0.30313
0.786145 0.265574 0.927454 0.30313
0.786155 0.265574 0.927454 0.30313
0.786165 0.265574 0.927454 0.30313
0.786175 0.265574 0.927454 0.30313
0.786185 0.265574 0.927454 0.30313
0.786195 0.265574 0.927454 0.30313
0.786205 0.265574 0.927454 0.30313
0.786215 0.265574 0.927454 0.30313
0.786225 0.265574 0.927454 0.30313
0.786235 0.265574 0.927454 0.30313
0.786245 0.265574 0.927454 0.30313
0.786255 0.265574 0.927454 0.30313
0.786265 0.265574 0.927454 0.30313
0.786275 0.265574 0.927454 0.30313
0.786285 0.265574 0.927454 0.30313
0.786295 0.265574 0.927454 0.30313
0.786305 0.265574 0.927454 0.30313
0.786315 0.265574 0.927454 0.30313
0.786325 0.265574 0.927454 0.30313
0.786335 0.265574 0.927454 0.30313
0.786345 0.265574 0.927454 0.30313
0.786355 0.265574 0.927454 0.30313
0.786365 0.265574 0.927454 0.30313
0.786375 0.265574 0.927454 0.30313
0.786385 0.265574 0.927454 0.30313
0.786395 0.265574 0.927454 0.30313
0.786405 0.265574 0.927454 0.30313
0.786415 0.265574 0.927454 0.30313
0.786425 0.265574 0.927454 0.30313
0.786435 0.265574 0.927454 0.30313
0.786445 0.265574 0.927454 0.30313
0.786455 0.265574 0.927454 0.30313
0.786465 0.265574 0.927454 0.30313
0.786475 0.265574 0.927454 0.30313
0.786485 0.265574 0.927454 0.30313
0.786495 0.265574 0.927454 0.30313
0.786505 0.265574 0.927454 0.30313
0.786515 0.265574 0.927454 0.30313
0.786525 0.265574 0.927454 0.30313
0.786535 0.265574 0.927454 0.30313
0.786545 0.265574 0.927454 0.30313
0.786555 0.265574 0.927454 0.30313
0.786565 0.265574 0.927454 0.30313
0.786575 0.265574 0.927454 0.30313
0.786585 0.265574 0.927454 0.30313
0.786595 0.265574 0.927454 0.30313
0.786605 0.265574 0.927454 0.30313
0.786615 0.265574 0.927454 0.30313
0.786625 0.265574 0.927454 0.30313
0.786635 0.265574 0.927454 0.30313
0.786645 0.265574 0.927454 0.30313
0.786655 0.265574 0.927454 0.30313
0.786665 0.265574 0.927454 0.30313
0.786675 0.265574 0.927454 0.30313
0.786685 0.265574 0.927454 0.30313
0.786695 0.265574 0.927454 0.30313
0.786705 0.265574 0.927454 0.30313
0.786715 0.265574 0.927454 0.30313
0.786725 0.265574 0.927454 0.30313
0.786735 0.265574 0.927454 0.30313
0.786745 0.265574 0.927454 0.30313
0.786755 0.265574 0.927454 0.30313
0.786765 0.265574 0.927454 0.30313
0.786775 0.265574 0.927454 0.30313
0.786785 0.265574 0.927454 0.30313
0.786795 0.265574 0.927454 0.30313
0.786805 0.265574 0.927454 0.30313
0.786815 0.265574 0.927454 0.30313
0.786825 0.265574 0.927454 0.30313
0.786835 0.265574 0.927454 0.30313
0.786845 0.265574 0.927454 0.30313
0.786855 0.265574 0.927454 0.30313
0.786865 0.265574 0.927454 0.30313
0.786875 0.265574 0.927454 0.30313
0.786885 0.265574 0.927454 0.30313
0.786895 0.265574 0.927454 0.30313
0.786905 0.265574 0.927454 0.30313
0.786915 0.265574 0.927454 0.30313
0.786925 0.265574 0.927454 0.30313
0.786935 0.265574 0.927454 0.30313
0.786945 0.265574 0.927454 0.30313
0.786955 0.265574 0.927454 0.30313
0.786965 0.265574 0.927454 0.30313
0.786975 0.265574 0.927454 0.30313
0.786985 0.265574 0.927454 0.30313
0.786995 0.265574 0.927454 0.30313
0.787005 0.265574 0.927454 0.30313
0.787015 0.265574 0.927454 0.30313
0.787025 0.265574 0.927454 0.30313
0.787035 0.265574 0.927454 0.30313
0.787045 0.265574 0.927454 0.30313
0.787055 0.265574 0.927454 0.30313
0.787065 0.265574 0.927454 0.30313
0.787075 0.265574 0.927454 0.30313
0.787085 0.265574 0.927454 0.30313
0.787095 0.265574 0.927454 0.30313
0.787105 0.265574 0.927454 0.30313
0.787115 0.265574 0.927454 0.30313
0.787125 0.265574 0.927454 0.30313
0.787135 0.265574 0.927454 0.30313
0.787145 0.265574 0.927454 0.30313
0.787155 0.265574 0.927454 0.30313
0.787165 0.265574 0.927454 0.30313
0.787175 0.265574 0.927454 0.30313
0.787185 0.265574 0.927454 0.30313
0.787195 0.265574 0.927454 0.30313
0.787205 0.265574 0.927454 0.30313
0.787215 0.265574 0.927454 0.30313
0.787225 0.265574 0.927454 0.30313
0.787235 0.265574 0.927454 0.30313
0.787245 0.265574 0.927454 0.30313
0.787255 0.265574 0.927454 0.30313
0.787265 0.265574 0.927454 0.30313
0.787275 0.265574 0.927454 0.30313
0.787285 0.265574 0.927454 0.30313
0.787295 0.265574 0.927454 0.30313
0.787305 0.265574 0.927454 0.30313
0.787315 0.265574 0.927454 0.30313
0.787325 0.265574 0.927454 0.30313
0.787335 0.265574 0.927454 0.30313
0.787345 0.265574 0.927454 0.30313
0.787355 0.265574 0.927454 0.30313
0.787365 0.265574 0.927454 0.30313
0.787375 0.265574 0.927454 0.30313
0.787385 0.265574 0.927454 0.30313
0.787395 0.265574 0.927454 0.30313
0.787405 0.265574 0.927454 0.30313
0.787415 0.265574 0.927454 0.30313
0.787425 0.265574 0.927454 0.30313
0.787435 0.265574 0.927454 0.30313
0.787445 0.265574 0.927454 0.30313
0.787455 0.265574 0.927454 0.30313
0.787465 0.265574 0.927454 0.30313
0.787475 0.265574 0.927454 0.30313
0.787485 0.265574 0.927454 0.30313
0.787495 0.265574 0.927454 0.30313
0.787505 0.265574 0.927454 0.30313
0.787515 0.265574 0.927454 0.30313
0.787525 0.265574 0.927454 0.30313
0.787535 0.265574 0.927454 0.30313
0.787545 0.265574 0.927454 0.30313
0.787555 0.265574 0.927454 0.30313
0.787565 0.265574 0.927454 0.30313
0.787575 0.265574 0.927454 0.30313
0.787585 0.265574 0.927454 0.30313
0.787595 0.265574 0.927454 0.30313
0.787605 0.265574 0.927454 0.30313
0.787615 0.265574 0.927454 0.30313
0.787625 0.265574 0.927454 0.30313
0.787635 0.265574 0.927454 0.30313
0.787645 0.265574 0.927454 0.30313
0.787655 0.265574 0.927454 0.30313
0.787665 0.265574 0.927454 0.30313
0.787675 0.265574 0.927454 0.30313
0.787685 0.265574 0.927454 0.30313
0.787695 0.265574 0.927454 0.30313
0.787705 0.265574 0.927454 0.30313
0.787715 0.265574 0.927454 0.30313
0.787725 0.265574 0.927454 0.30313
0.787735 0.265574 0.927454 0.30313
0.787745 0.265574 0.927454 0.30313
0.787755 0.265574 0.927454 0.30313
0.787765 0.265574 0.927454 0.30313
0.787775 0.265574 0.927454 0.30313
0.787785 0.265574 0.927454 0.30313
0.787795 0.265574 0.927454 0.30313
0.787805 0.265574 0.927454 0.30313
0.787815 0.265574 0.927454 0.30313
0.787825 0.265574 0.927454 0.30313
0.787835 0.265574 0.927454 0.30313
0.787845 0.265574 0.927454 0.30313
0.787855 0.265574 0.927454 0.30313
0.787865 0.265574 0.927454 0.30313
0.787875 0.265574 0.927454 0.30313
0.787885 0.265574 0.927454 0.30313
0.787895 0.265574 0.927454 0.30313
0.787905 0.265574 0.927454 0.30313
0.787915 0.265574 0.927454 0.30313
0.787925 0.265574 0.927454 0.30313
0.787935 0.265574 0.927454 0.30313
0.787945 0.265574 0.927454 0.30313
0.787955 0.265574 0.927454 0.30313
0.787965 0.265574 0.927454 0.30313
0.787975 0.265574 0.927454 0.30313
0.787985 0.265574 0.927454 0.30313
0.787995 0.265574 0.927454 0.30313
0.788005 0.265574 0.927454 0.30313
0.788015 0.265574 0.927454 0.30313
0.788025 0.265574 0.927454 0.30313
0.788035 0.265574 0.927454 0.30313
0.788045 0.265574 0.927454 0.30313
0.788055 0.265574 0.927454 0.30313
0.788065 0.265574 0.927454 0.30313
0.788075 0.265574 0.927454 0.30313
0.788085 0.265574 0.927454 0.30313
0.788095 0.265574 0.927454 0.30313
0.788105 0.265574 0.927454 0.30313
0.788115 0.265574 0.927454 0.30313
0.788125 0.265574 0.927454 0.30313
0.788135 0.265574 0.927454 0.30313
0.788145 0.265574 0.927454 0.30313
0.788155 0.265574 0.927454 0.30313
0.788165 0.265574 0.927454 0.30313
0.788175 0.265574 0.927454 0.30313
0.788185 0.265574 0.927454 0.30313
0.788195 0.265574 0.927454 0.30313
0.788205 0.265574 0.927454 0.30313
0.788215 0.265574 0.927454 0.30313
0.788225 0.265574 0.927454 0.30313
0.788235 0.265574 0.927454 0.30313
0.788245 0.265574 0.927454 0.30313
0.788255 0.265574 0.927454 0.30313
0.788265 0.265574 0.927454 0.30313
0.788275 0.265574 0.927454 0.30313
0.788285 0.265574 0.927454 0.30313
0.788295 0.265574 0.927454 0.30313
0.788305 0.265574 0.927454 0.30313
0.788315 0.265574 0.927454 0.30313
0.788325 0.265574 0.927454 0.30313
0.788335 0.265574 0.927454 0.30313
0.788345 0.265574 0.927454 0.30313
0.788355 0.265574 0.927454 0.30313
0.788365 0.265574 0.927454 0.30313
0.788375 0.265574 0.927454 0.30313
0.788385 0.265574 0.927454 0.30313
0.788395 0.265574 0.927454 0.30313
0.788405 0.265574 0.927454 0.30313
0.788415 0.265574 0.927454 0.30313
0.788425 0.265574 0.927454 0.30313
0.788435 0.265574 0.927454 0.30313
0.788445 0.265574 0.927454 0.30313
0.788455 0.265574 0.927454 0.30313
0.788465 0.265574 0.927454 0.30313
0.788475 0.265574 0.927454 0.30313
0.788485 0.265574 0.927454 0.30313
0.788495 0.265574 0.927454 0.30313
0.788505 0.265574 0.927454 0.30313
0.788515 0.265574 0.927454 0.30313
0.788525 0.265574 0.927454 0.30313
0.788535 0.265574 0.927454 0.30313
0.788545 0.265574 0.927454 0.30313
0.788555 0.265574 0.927454 0.30313
0.788565 0.265574 0.927454 0.30313
0.788575 0.265574 0.927454 0.30313
0.788585 0.265574 0.927454 0.30313
0.788595 0.265574 0.927454 0.30313
0.788605 0.265574 0.927454 0.30313
0.788615 0.265574 0.927454 0.30313
0.788625 0.265574 0.927454 0.30313
0.788635 0.265574 0.927454 0.30313
0.788645 0.265574 0.927454 0.30313
0.788655 0.265574 0.927454 0.30313
0.788665 0.265574 0.927454 0.30313
0.788675 0.265574 0.927454 0.30313
0.788685 0.265574 0.927454 0.30313
0.788695 0.265574 0.927454 0.30313
0.788705 0.265574 0.927454 0.30313
0.788715 0.265574 0.927454 0.30313
0.788725 0.265574 0.927454 0.30313
0.788735 0.265574 0.927454 0.30313
0.788745 0.265574 0.927454 0.30313
0.788755 0.265574 0.927454 0.30313
0.788765 0.265574 0.927454 0.30313
0.788775 0.265574 0.927454 0.30313
0.788785 0.265574 0.927454 0.30313
0.788795 0.265574 0.927454 0.30313
0.788805 0.265574 0.927454 0.30313
0.788815 0.265574 0.927454 0.30313
0.788825 0.265574 0.927454 0.30313
0.788835 0.265574 0.927454 0.30313
0.788845 0.265574 0.927454 0.30313
0.788855 0.265574 0.927454 0.30313
0.788865 0.265574 0.927454 0.30313
0.788875 0.265574 0.927454 0.30313
0.788885 0.265574 0.927454 0.30313
0.788895 0.265574 0.927454 0.30313
0.788905 0.265574 0.927454 0.30313
0.788915 0.265574 0.927454 0.30313
0.788925 0.265574 0.927454 0.30313
0.788935 0.265574 0.927454 0.30313
0.788945 0.265574 0.927454 0.30313
0.788955 0.265574 0.927454 0.30313
0.788965 0.265574 0.927454 0.30313
0.788975 0.265574 0.927454 0.30313
0.788985 0.265574 0.927454 0.30313
0.788995 0.265574 0.927454 0.30313
0.789005 0.265574 0.927454 0.30313
0.789015 0.265574 0.927454 0.30313
0.789025 0.265574 0.927454 0.30313
0.789035 0.265574 0.927454 0.30313
0.789045 0.265574 0.927454 0.30313
0.789055 0.265574 0.927454 0.30313
0.789065 0.265574 0.927454 0.30313
0.789075 0.265574 0.927454 0.30313
0.789085 0.265574 0.927454 0.30313
0.789095 0.265574 0.927454 0.30313
0.789105 0.265574 0.927454 0.30313
0.789115 0.265574 0.927454 0.30313
0.789125 0.265574 0.927454 0.30313
0.789135 0.265574 0.927454 0.30313
0.789145 0.265574 0.927454 0.30313
0.789155 0.265574 0.927454 0.30313
0.789165 0.265574 0.927454 0.30313
0.789175 0.265574 0.927454 0.30313
0.789185 0.265574 0.927454 0.30313
0.789195 0.265574 0.927454 0.30313
0.789205 0.265574 0.927454 0.30313
0.789215 0.265574 0.927454 0.30313
0.789225 0.265574 0.927454 0.30313
0.789235 0.265574 0.927454 0.30313
0.789245 0.265574 0.927454 0.30313
0.789255 0.265574 0.927454 0.30313
0.789265 0.265574 0.927454 0.30313
0.789275 0.265574 0.927454 0.30313
0.789285 0.265574 0.927454 0.30313
0.789295 0.265574 0.927454 0.30313
0.789305 0.265574 0.927454 0.30313
0.789315 0.265574 0.927454 0.30313
0.789325 0.265574 0.927454 0.30313
0.789335 0.265574 0.927454 0.30313
0.789345 0.265574 0.927454 0.30313
0.789355 0.265574 0.927454 0.30313
0.789365 0.265574 0.927454 0.30313
0.789375 0.265574 0.927454 0.30313
0.789385 0.265574 0.927454 0.30313
0.789395 0.265574 0.927454 0.30313
0.789405 0.265574 0.927454 0.30313
0.789415 0.265574 0.927454 0.30313
0.789425 0.265574 0.927454 0.30313
0.789435 0.265574 0.927454 0.30313
0.789445 0.265574 0.927454 0.30313
0.789455 0.265574 0.927454 0.30313
0.789465 0.265574 0.927454 0.30313
0.789475 0.265574 0.927454 0.30313
0.789485 0.265574 0.927454 0.30313
0.789495 0.265574 0.927454 0.30313
0.789505 0.265574 0.927454 0.30313
0.789515 0.265574 0.927454 0.30313
0.789525 0.265574 0.927454 0.30313
0.789535 0.265574 0.927454 0.30313
0.789545 0.265574 0.927454 0.30313
0.789555 0.265574 0.927454 0.30313
0.789565 0.265574 0.927454 0.30313
0.789575 0.265574 0.927454 0.30313
0.789585 0.265574 0.927454 0.30313
0.789595 0.265574 0.927454 0.30313
0.789605 0.265574 0.927454 0.30313
0.789615 0.265574 0.927454 0.30313
0.789625 0.265574 0.927454 0.30313
0.789635 0.265574 0.927454 0.30313
0.789645 0.265574 0.927454 0.30313
0.789655 0.265574 0.927454 0.30313
0.789665 0.265574 0.927454 0.30313
0.789675 0.265574 0.927454 0.30313
0.789685 0.265574 0.927454 0.30313
0.789695 0.265574 0.927454 0.30313
0.789705 0.265574 0.927454 0.30313
0.789715 0.265574 0.927454 0.30313
0.789725 0.265574 0.927454 0.30313
0.789735 0.265574 0.927454 0.30313
0.789745 0.265574 0.927454 0.30313
0.789755 0.265574 0.927454 0.30313
0.789765 0.265574 0.927454 0.30313
0.789775 0.265574 0.927454 0.30313
0.789785 0.265574 0.927454 0.30313
0.789795 0.265574 0.927454 0.30313
0.789805 0.265574 0.927454 0.30313
0.789815 0.265574 0.927454 0.30313
0.789825 0.265574 0.927454 0.30313
0.789835 0.265574 0.927454 0.30313
0.789845 0.265574 0.927454 0.30313
0.789855 0.265574 0.927454 0.30313
0.789865 0.265574 0.927454 0.30313
0.789875 0.265574 0.927454 0.30313
0.789885 0.265574 0.927454 0.30313
0.789895 0.265574 0.927454 0.30313
0.789905 0.265574 0.927454 0.30313
0.789915 0.265574 0.927454 0.30313
0.789925 0.265574 0.927454 0.30313
